cid,poi_name,website,lat,lng,price_range_icons,reviews_no,price_range,tags,hours,photos,phone,reservations,online_visibility,address_text,is_closed,country,traffic,kwrd
0x14599f002fe5e2f5:0xe6ca3c21acfa2a87,ماركت وكافية ومطعم ابو احمد ربيع مهدي,,29.531563,30.914648,,,,['Restaurant'],"{'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours'}",9 Photos,011 52458828,,,"GWJ7+VPG ماركت وكافية ومطعم ابو احمد ربيع مهدي, Faiyum Desert Rd, Al Gemhoureya, Tamiya, Faiyum Governorate 2975315",,EG,,restaurants
0x145817e3b5c032bb:0x1262bc331bb13a4c,JW Steakhouse Cairo Mirage City,https://www.marriott.com,30.071991,31.434417,,179,,['Steak house'],"{'Saturday': '5:30\u202fPM–12\u202fAM', 'Sunday': '5:30\u202fPM–12\u202fAM', 'Monday': '5:30\u202fPM–12\u202fAM', 'Tuesday': '5:30\u202fPM–12\u202fAM', 'Wednesday': '5:30\u202fPM–12\u202fAM', 'Thursday': '5:30\u202fPM–12\u202fAM', 'Friday': '5:30\u202fPM–12\u202fAM'}",139+ Photos,02 24065899,"[['https://bit.ly/3kjqmwr', 'bit.ly', None, None, ',AOvVaw0uaFhNyongEFXxLZxb1_L2,,0ahUKEwj5ktO6udOMAxVD8MkDHW5kFfMQ2ZABCLsNKBA,']]",,"JW Steakhouse Cairo Mirage City, Ring Road- Mirage City- Box 427 Heliopolis, Cairo Governorate 11757",,EG,,restaurants
0x1436653da7d9af47:0x3052ff4b2ea39929,1902 Restaurant,https://www.all.accor.com,24.0823375,32.8876094,,18,,['French restaurant'],,48+ Photos,,,,"3VJQ+W2Q 1902 Restaurant, Abtal El Tahrir Street, Sheyakhah Oula, Aswan 1, Aswan Governorate 1240836",,EG,,restaurants
0x14599ee478c80549:0x948260f6a082bb1b,حلواني الشعراوي للحلويات الشرقية والغربية,,29.4748165,30.9564151,,6,,['Sweets and dessert buffet'],"{'Saturday': '8\u202fAM–2\u202fAM', 'Sunday': '8\u202fAM–2\u202fAM', 'Monday': '8\u202fAM–2\u202fAM', 'Tuesday': '8\u202fAM–2\u202fAM', 'Wednesday': '8\u202fAM–2\u202fAM', 'Thursday': '8\u202fAM–2\u202fAM', 'Friday': '8\u202fAM–2\u202fAM'}",Photos,011 42858584,,,"FXF4+WHF حلواني الشعراوي للحلويات الشرقية والغربية, Madinet Tameyah, Tamiya, Faiyum Governorate 2963745",,EG,,restaurants
0x143664b1b70d1bc1:0xc4cacadeb64acfe1,Bob Marley Moonlight terrace restaurant cafe,https://www.facebook.com,24.0904587,32.8910269,$$,1542,Moderately expensive,"['Barbecue restaurant', 'Home staging service', 'Takeout restaurant']","{'Saturday': 'Open 24 hours', 'Sunday': '8\u202fAM–12\u202fAM', 'Monday': '8\u202fAM–12\u202fAM', 'Tuesday': '8\u202fAM–12\u202fAM', 'Wednesday': '8\u202fAM–2\u202fAM', 'Thursday': '8\u202fAM–12\u202fAM', 'Friday': '8\u202fAM–12\u202fAM'}",2226+ Photos,011 42133369,,,"Bob Marley Moonlight terrace restaurant cafe, Sheyakhah Oula, Aswan 1, Aswan Governorate 1240890",,EG,,restaurants
0x145969bfe0cb1797:0xe57bbe584fa646d,Bahia Restaurant,,29.453611,30.580833,,,,['Restaurant'],,,,,,"FH3J+C8W Bahia Restaurant, Mesala ST, Al Faiyum Governorate Desert, Faiyum Governorate 2814001",,EG,,restaurants
0x145853aca837c0e3:0xfd25596a810358bb,Wannas Cafe & Restaurant,,29.8945634,31.0606602,,19,,['Restaurant'],"{'Saturday': '10\u202fAM–2\u202fAM', 'Sunday': '10\u202fAM–2\u202fAM', 'Monday': '10\u202fAM–2\u202fAM', 'Tuesday': '10\u202fAM–2\u202fAM', 'Wednesday': '10\u202fAM–2\u202fAM', 'Thursday': '10\u202fAM–2\u202fAM', 'Friday': '10\u202fAM–2\u202fAM'}",21 Photos,010 19260006,,,"V3W6+29 Wannas Cafe & Restaurant, First 6th of October, October Gardens, Giza Governorate 3276006",,EG,,restaurants
0x145841b33a128cb9:0x13bd38684a7d7aea,Citadel grill,,30.0444196,31.2357116,,17,,['Restaurant'],"{'Saturday': '12\u202fAM–12\u202fPM', 'Sunday': '12\u202fAM–12\u202fPM', 'Monday': '12\u202fAM–12\u202fPM', 'Tuesday': '12\u202fAM–12\u202fPM', 'Wednesday': '12\u202fAM–12\u202fPM', 'Thursday': '12\u202fAM–12\u202fPM', 'Friday': '12\u202fAM–12\u202fPM'}",24 Photos,010 12440224,,,Citadel grill، ‪1115 Corniche Ramses، Hilton El Nile‬، 12344,,EG,,restaurants
0x14597f4097a91aa5:0xfa2e350afc6c7368,مطعم الطيب,https://www.facebook.com,29.2915829,30.8574893,$$,1223,Moderately expensive,['Barbecue restaurant'],"{'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours'}",248+ Photos,,,,"مطعم الطيب, The Ring Rd, Monshaat Al Fayoum, Faiyum, Faiyum Governorate 2942801",,EG,,restaurants
0x14597d0078c24f29:0x9d9643fd37389271,Al Ola Restaurant(مطعم العلا),,29.2397391,30.7928823,,2,,['Barbecue restaurant'],,Photos,010 08442604,,,"6QQV+V4X Al Ola Restaurant(مطعم العلا), الفيوم الغرق، Madinet ATSA, Atsa, Faiyum Governorate 2844334",,EG,,restaurants
0x145841b67cb14a73:0xa48d55a71890962b,Le Tarbouche,https://www.lepacha.com,30.0519806,31.2277583,,35,,['Restaurant'],,44 Photos,,,,"362H+Q4R Le Tarbouche, Le Pacha 1901, Zamalek, Cairo Governorate 4270162",,EG,,restaurants
0x145815f696d11991:0x539205da3ec75b7c,Al Dabke,https://www.hilton.com,30.1065062,31.3650391,,85,,['Lebanese restaurant'],"{'Saturday': '12\u202fPM–1\u202fAM', 'Sunday': '12\u202fPM–1\u202fAM', 'Monday': '12\u202fPM–12\u202fAM', 'Tuesday': '11\u202fAM–1\u202fAM', 'Wednesday': '11\u202fAM–1\u202fAM', 'Thursday': '11\u202fAM–1\u202fAM', 'Friday': '12\u202fPM–1\u202fAM'}",183+ Photos,,,,"Al Dabke, 136 El-Orouba, El-Nozha, El Nozha, Cairo Governorate 4471101",,EG,,restaurants
0x14583d446300fb6d:0xda60f3fcb899aa58,ESCĀ TERRENAL,https://www.escahospitality.com,30.0089955,31.4018498,$$$$,396,Very expensive,['Restaurant'],"{'Saturday': '1\u202fPM–1\u202fAM', 'Sunday': '4\u202fPM–1\u202fAM', 'Monday': '4\u202fPM–1\u202fAM', 'Tuesday': '4\u202fPM–1\u202fAM', 'Wednesday': '4\u202fPM–1\u202fAM', 'Thursday': '4\u202fPM–1\u202fAM', 'Friday': '1\u202fPM–1\u202fAM'}",161+ Photos,010 06056055,,,"ESCĀ TERRENAL, 5A waterway, New Cairo 1, Cairo Governorate 4720113",,EG,,restaurants
0x1459a1531afa8ee5:0xd4c3b6e3e09d6b6f,رست الفيوم,,29.5501064,30.928128,$$,593,Moderately expensive,['Restaurant'],"{'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours'}",32 Photos,011 49210004,,,"رست الفيوم، طريق مصر, Faiyum Desert Rd, Faiyum, Faiyum Governorate",,EG,,restaurants
0x14599f26320474a3:0x9926666f73b14dc5,الفيوم مصر,,29.5205474,30.9276412,,16,,['Restaurant'],,2 Photos,,,,"GWCH+636 الفيوم مصر، Unnamed Road, Qasr Rashwan, Tamiya, Faiyum Governorate 2972034",,EG,,restaurants
0x143664cb2c9bbe0f:0x20a4a3b1a9724c94,El Dokka Resturant,https://www.facebook.com,24.0827169,32.8846513,$$,944,Moderately expensive,['Barbecue restaurant'],"{'Saturday': '12\u202fPM–12\u202fAM', 'Sunday': '12\u202fPM–12\u202fAM', 'Monday': '12\u202fPM–12\u202fAM', 'Tuesday': '12\u202fPM–12\u202fAM', 'Wednesday': '12\u202fPM–12\u202fAM', 'Thursday': '12\u202fPM–12\u202fAM', 'Friday': '12\u202fPM–12\u202fAM'}",1710+ Photos,011 11505032,,,"El Dokka Resturant, Eissa Island, كورنيش النيل, وسط البلد, Aswan 1, Aswan Governorate 1240861",,EG,,restaurants
0x145979d439b537e1:0xbcaa5bf5a9eed248,Chef restaurant مطعم الشيف,https://www.facebook.com,29.3063415,30.8541478,,5,,['Chicken restaurant'],,12 Photos,010 19968228,,,"8V43+GMJ Chef restaurant مطعم الشيف, الفيوم, المسلة،, Qesm Al Fayoum, First Al Faiyum, Faiyum Governorate",,EG,,restaurants
0x1458233a21f9944d:0xa7a9e9d458fe7405,Longhorn Texas BBQ,https://www.instagram.com,30.0489035,31.4757647,$$$$,1060,Very expensive,['Restaurant'],"{'Saturday': '1\u202fPM–12\u202fAM', 'Sunday': '1\u202fPM–12\u202fAM', 'Monday': '1\u202fPM–12\u202fAM', 'Tuesday': '1\u202fPM–12\u202fAM', 'Wednesday': '1\u202fPM–12\u202fAM', 'Thursday': '1\u202fPM–1\u202fAM', 'Friday': '1\u202fPM–1\u202fAM'}",824+ Photos,010 50088358,,,"Longhorn Texas BBQ, O1 mall, Mohammed Nagib Axis, New Cairo 1, Cairo Governorate 11835",,EG,,restaurants
0x14585334e4f36461:0x279a7108166f879a,Star Grill Restaurant,,29.9074791,31.0544357,,7,,['Fast food restaurant'],"{'Saturday': '12\u202fPM–2\u202fAM', 'Sunday': '12\u202fPM–2\u202fAM', 'Monday': '12\u202fPM–2\u202fAM', 'Tuesday': '12\u202fPM–2\u202fAM', 'Wednesday': '12\u202fPM–2\u202fAM', 'Thursday': '12\u202fPM–2\u202fAM', 'Friday': '12\u202fPM–2\u202fAM'}",10 Photos,010 25854146,,,"Star Grill Restaurant, الخلفي امام بوابه الرباب, مول, حدائق اكتوبر",,EG,,restaurants
0x14583f84f1544db3:0xc73adf3a1e746bac,Esplanade Cafe Restaurant,https://www.opentable.co.uk,30.0738409,31.3477431,$$,305,Moderately expensive,['Restaurant'],"{'Saturday': '6–10:30\u202fAM', 'Sunday': '6–10:30\u202fAM', 'Monday': '6–10:30\u202fAM', 'Tuesday': '6–10:30\u202fAM', 'Wednesday': '6–10:30\u202fAM', 'Thursday': '6–10:30\u202fAM', 'Friday': '6–10:30\u202fAM'}",62+ Photos,02 24800009,"[['https://www.opentable.com/r/esplanade-cafe-restaurant-cairo?corrid=91ff82a2-bb64-4caf-8d73-c75f0d4397ab&avt=eyJ2IjoyLCJtIjowLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2023-07-18T19%3A00%3A00', 'opentable.com', None, None, ',AOvVaw1_0FN_xCaUxzhHnlFhnhly,,0ahUKEwj5ktO6udOMAxVD8MkDHW5kFfMQ2ZABCPISKBQ,']]",,"Esplanade Cafe Restaurant، InterContinental Cairo Citystars, Omar Ibn El-Khattab، Street, Heliopolis, Cairo Governorate 11737",,EG,,restaurants
0x145841c80d5e18c5:0xb4aa2c37fb8f8530,L'Uliveto Italian Restaurant,https://www.fairmont.com,30.0717181,31.2275085,,138,,['Restaurant'],"{'Saturday': '6\u202fAM–11\u202fPM', 'Sunday': '6\u202fAM–11\u202fPM', 'Monday': '6\u202fAM–11\u202fPM', 'Tuesday': '6\u202fAM–11\u202fPM', 'Wednesday': '6\u202fAM–11\u202fPM', 'Thursday': '6\u202fAM–11\u202fPM', 'Friday': '6\u202fAM–11\u202fPM'}",166+ Photos,02 24619494,,,"L'Uliveto Italian Restaurant, Nile City Towers 2005 B, Nile Corniche, Ramlet Beaulac, Bulaq, Cairo Governorate 11311",,EG,,restaurants
0x145817f0cc1ca165:0x258122a0a3ecbd1d,Chinoix Restaurant,https://www.morecravings.com,30.0745722,31.4395341,,109,,['Chinese restaurant'],"{'Saturday': '3–11\u202fPM', 'Sunday': '3–11\u202fPM', 'Monday': '3–11\u202fPM', 'Tuesday': '3–11\u202fPM', 'Wednesday': '3–11\u202fPM', 'Thursday': '3–11\u202fPM', 'Friday': '3–11\u202fPM'}",151+ Photos,02 24063333,,,"3CFQ+RRF Chinoix Restaurant, Abbas Al Akkad Axis, Second New Cairo, Cairo Governorate 4732503",,EG,,restaurants
0x14583dd7955ef765:0xce87b4fe6531370d,El-khan Restaurant,https://www.triumphhotel.com,30.0033785,31.4010273,,34,,['Restaurant'],"{'Saturday': '12–10:30\u202fPM', 'Sunday': '12–10:30\u202fPM', 'Monday': '12–10:30\u202fPM', 'Tuesday': '12–10:30\u202fPM', 'Wednesday': '12–10:30\u202fPM', 'Thursday': '12–10:30\u202fPM', 'Friday': '12–10:30\u202fPM'}",57+ Photos,010 33055585,"[['https://triumphhotel.com/el-khan-restaurant/', 'triumphhotel.com', None, None, ',AOvVaw1AkFJ46KC6n5vJj8nuxnmt,,0ahUKEwj5ktO6udOMAxVD8MkDHW5kFfMQ2ZABCPcTKBQ,']]",,"El-khan Restaurant, In front of, Katameya Heights Road, New Cairo 1, Cairo Governorate 11861",,EG,,restaurants
0x145840cf125605af:0x57d23b95e9ef0fbb,Pane Vino Restaurant مطعم بان ڤينو,https://www.ihg.com,30.0432684,31.2320642,,900,,['Italian restaurant'],"{'Saturday': '12:30\u202fPM–1\u202fAM', 'Sunday': '12:30\u202fPM–1\u202fAM', 'Monday': '12:30\u202fPM–1\u202fAM', 'Tuesday': '12:30\u202fPM–1\u202fAM', 'Wednesday': '12:30\u202fPM–1\u202fAM', 'Thursday': '12:30\u202fPM–1\u202fAM', 'Friday': '12:30\u202fPM–1\u202fAM'}",515+ Photos,02 27988000,"[['https://bit.ly/39giCoy', 'bit.ly', None, None, ',AOvVaw1i6PWSmTGpHzaayWxs2mFA,,0ahUKEwj5ktO6udOMAxVD8MkDHW5kFfMQ2ZABCKUUKBQ,']]",,"Pane Vino Restaurant مطعم بان ڤينو, InterContinental Semiramis, Nile Corniche, Qasr Ad Dobarah, El Nile, Cairo Governorate 11511",,EG,,restaurants
0x145978df03b16edd:0x4a30a23825e56a18,Wings Restaurant - مطعم وينجز,,29.3150459,30.8521762,$$,846,Moderately expensive,"['Chicken restaurant', 'Fast food restaurant']","{'Saturday': '9\u202fAM–12\u202fAM', 'Sunday': '9\u202fAM–12\u202fAM', 'Monday': '9\u202fAM–12\u202fAM', 'Tuesday': '9\u202fAM–3\u202fAM', 'Wednesday': '9\u202fAM–12\u202fAM', 'Thursday': '9\u202fAM–12\u202fAM', 'Friday': '9\u202fAM–12\u202fAM'}",144+ Photos,010 13385712,,,"8V82+2V7 Wings Restaurant - مطعم وينجز, المسلة، First Al Faiyum, Faiyum Governorate 63511",,EG,,restaurants
0x145840c0d951113d:0x3cd085938aad3157,Koshary Abou Tarek,https://www.mohamedomarvr.com,30.0501531,31.237834,$$,38313,Moderately expensive,"['Koshari restaurant', 'Fast food restaurant', 'Restaurant']","{'Saturday': '7\u202fAM–12\u202fAM', 'Sunday': '7\u202fAM–12\u202fAM', 'Monday': '7\u202fAM–12\u202fAM', 'Tuesday': '7\u202fAM–12\u202fAM', 'Wednesday': '7\u202fAM–12\u202fAM', 'Thursday': '7\u202fAM–12\u202fAM', 'Friday': '7\u202fAM–12\u202fAM'}",12708+ Photos,02 25775935,,,"Koshary Abou Tarek, ١٦ Marouf, Qasr El Nil, Cairo Governorate 4272135",,EG,,restaurants
0x1458412c6439bcbb:0xbf71bfcb52865abb,Zeeyara Restaurant,https://www.facebook.com,30.0522256,31.2617879,,372,,['Restaurant'],"{'Saturday': '7\u202fAM–1\u202fAM', 'Sunday': '7\u202fAM–1\u202fAM', 'Monday': '7\u202fAM–1\u202fAM', 'Tuesday': '7\u202fAM–1\u202fAM', 'Wednesday': '7\u202fAM–1\u202fAM', 'Thursday': '7\u202fAM–1\u202fAM', 'Friday': '7\u202fAM–1\u202fAM'}",628+ Photos,010 22338401,,,"Zeeyara Restaurant, In front of Bayt، 114 Al Moez Ldin Allah Al Fatmi, Al Suhaymi، El Gamaliya, Cairo Governorate 11621",,EG,,restaurants
0x14367b4cb8b24a29:0xb5cb199d7403a2b6,Salah El Din Restaurant,,24.0908309,32.8951797,,166,,['Egyptian restaurant'],"{'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours'}",171+ Photos,011 40860000,,,"Salah El Din Restaurant, 89 Kornish Al Nile, Sheyakhah Oula, Aswan, Aswan Governorate 1240892",,EG,,restaurants
0x145840fabd33b959:0x3fff03dc350901a3,SAIGON RESTAURANT & LOUNGE,https://www.fairmont.com,30.072149,31.2279093,,495,,['Restaurant'],"{'Saturday': '6\u202fPM–1\u202fAM', 'Sunday': '6\u202fPM–1\u202fAM', 'Monday': '6\u202fPM–1\u202fAM', 'Tuesday': '6\u202fPM–1\u202fAM', 'Wednesday': '6\u202fPM–1\u202fAM', 'Thursday': '6\u202fPM–1\u202fAM', 'Friday': '6\u202fPM–1\u202fAM'}",472+ Photos,02 24619494,,,"SAIGON RESTAURANT & LOUNGE, Nile City Towers 2005 B, Nile Corniche, Ramlet Beaulac, Bulaq, Cairo Governorate 11311",,EG,,restaurants
0x14599f004cb24a6b:0x55094ef63435fb82,مطعم الزعبم,,29.476466,30.9595715,,,,['Italian restaurant'],,,,,,"FXG5+HRP مطعم الزعبم، أمام البنك الاهلى, El-Nahda, Madinet Tameyah, Tamiya, Faiyum Governorate 2963770",,EG,,restaurants
0x14599fd6d275b80b:0x3df0bb55ab54bf8b,Fayeuom home,,29.4975003,30.9066043,,17,,['Restaurant'],,,010 03156585,,,"FWX4+2J5 Fayeuom home, Qasr Rashwan, Tamiya, Faiyum Governorate 2971158",,EG,,restaurants
0x145847e9f06d4385:0x7a934170d6e53eab,Nairu,https://www.fourseasons.com,30.0244633,31.2181792,,121,,"['Asian restaurant', 'Chinese restaurant', 'Dim sum restaurant', 'Fine dining restaurant', 'Gluten-free restaurant', 'Indian restaurant', 'Japanese restaurant', 'Restaurant', 'Thai restaurant', 'Vegan restaurant']","{'Saturday': '1\u202fPM–12\u202fAM', 'Sunday': '1\u202fPM–12\u202fAM', 'Monday': '1\u202fPM–12\u202fAM', 'Tuesday': '1\u202fPM–12\u202fAM', 'Wednesday': '1\u202fPM–12\u202fAM', 'Thursday': '1\u202fPM–12\u202fAM', 'Friday': '1\u202fPM–12\u202fAM'}",316+ Photos,02 35671890,"[['https://www.opentable.com/r/nairu-lounge-at-four-seasons-hotel-cairo-at-the-first-residence-cairo', 'opentable.com', None, None, ',AOvVaw0C_S7d5VX64Fo-q8has2bp,,0ahUKEwj5ktO6udOMAxVD8MkDHW5kFfMQ2ZABCOYWKBQ,']]",,"Nairu, 136 Nile St, Al Omraneyah Al Gharbeyah, Al Giza, Giza Governorate 12612",,EG,,restaurants
0x145846882730d0c9:0x1647403fca4c2bd4,Elsawy restaurant,https://www.m.facebook.com,29.963996,31.107603,$$,653,Moderately expensive,['Egyptian restaurant'],"{'Saturday': '7\u202fAM–2\u202fAM', 'Sunday': '7\u202fAM–2\u202fAM', 'Monday': '7\u202fAM–2\u202fAM', 'Tuesday': '7\u202fAM–2\u202fAM', 'Wednesday': '7\u202fAM–2\u202fAM', 'Thursday': '7\u202fAM–2\u202fAM', 'Friday': '7\u202fAM–2\u202fAM'}",220+ Photos,02 33866644,,,"X475+H2X Elsawy restaurant, First 6th of October, Giza Governorate",,EG,,restaurants
0x145840d648a19ef7:0xe5ae35bca6338da1,Sabaya by the Nile,https://www.ihg.com,30.0430147,31.2318212,,480,,['Mediterranean restaurant'],"{'Saturday': '12\u202fPM–12\u202fAM', 'Sunday': '12\u202fPM–12\u202fAM', 'Monday': '12\u202fPM–12\u202fAM', 'Tuesday': '12\u202fPM–12\u202fAM', 'Wednesday': '12\u202fPM–12\u202fAM', 'Thursday': '12\u202fPM–12\u202fAM', 'Friday': '12\u202fPM–12\u202fAM'}",276+ Photos,02 27988000,"[['https://bit.ly/2BnOsU8', 'bit.ly', None, None, ',AOvVaw1w2Tes791UhcD2wgEFxMW9,,0ahUKEwj5ktO6udOMAxVD8MkDHW5kFfMQ2ZABCLwXKA8,']]",,"Sabaya by the Nile، Semiramis InterContinental, Corniche El Nil القاهرة‬ القاهرة Cairo القاهرة، 11511",,EG,,restaurants
0x14584f624a02ec19:0x2330a847f477e525,مطعم وكافيه الهضبة,https://www.facebook.com,29.9726975,31.1409467,$$,1303,Moderately expensive,"['Izakaya restaurant', 'Breakfast restaurant']","{'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours'}",1375+ Photos,011 50040181,,,"مطعم وكافيه الهضبة, 2ش أبوعزيزة من شارع أبوالهول السياحي الصوت والضوء 2nd Abu Aziza st., Ext Abul Houl, Pyramids",,EG,,restaurants
0x145847f68bbb908d:0x302952c5be2d0bdc,Lan Yuan Restaurant,https://www.elmenus.com,29.9583709,31.2594961,,413,,['Chinese restaurant'],"{'Saturday': '10\u202fAM–12\u202fAM', 'Sunday': '10\u202fAM–12\u202fAM', 'Monday': '10\u202fAM–12\u202fAM', 'Tuesday': '10\u202fAM–12\u202fAM', 'Wednesday': '10\u202fAM–12\u202fAM', 'Thursday': '10\u202fAM–12\u202fAM', 'Friday': '10\u202fAM–12\u202fAM'}",203+ Photos,02 23782702,,,"Lan Yuan Restaurant, 84 Rd 9, Maadi Al Khabiri Ash Sharqeyah, Maadi, Cairo Governorate 11728",,EG,,restaurants
0x14584b75d8575b6f:0x83a2393db1cbee6d,Djoser Oasis Restaurant,,29.8641342,31.2233739,,18,,['Restaurant'],"{'Saturday': '9\u202fAM–6\u202fPM', 'Sunday': '9\u202fAM–6\u202fPM', 'Monday': '9\u202fAM–6\u202fPM', 'Tuesday': '9\u202fAM–6\u202fPM', 'Wednesday': '9\u202fAM–6\u202fPM', 'Thursday': '9\u202fAM–6\u202fPM', 'Friday': '9\u202fAM–6\u202fPM'}",34 Photos,012 78111156,,,"Djoser Oasis Restaurant, Saqqara, Saqarah, Badrshein, Giza Governorate 3352114",,EG,,restaurants
0x145849b83be5340b:0x3910be5004edbdd3,Sakkara Restaurant,,29.8897603,31.2141375,,37,,['Restaurant'],,69+ Photos,,,,"Sakkara Restaurant, 1 Abu Seer Road, Abusir, Badrshein, Giza Governorate 3352236",,EG,,restaurants
0x14584ff8c7822e11:0x3808da3c343895d2,Khufu's Restaurant,https://www.khufus.com,29.9783323,31.1242706,$$$$,2418,Very expensive,"['Egyptian restaurant', 'Fine dining restaurant', 'Restaurant']","{'Saturday': '9\u202fAM–4\u202fPM', 'Sunday': '9\u202fAM–4\u202fPM', 'Monday': '9\u202fAM–4\u202fPM', 'Tuesday': '9\u202fAM–4\u202fPM', 'Wednesday': '9\u202fAM–4\u202fPM', 'Thursday': '9\u202fAM–4\u202fPM', 'Friday': '9\u202fAM–4\u202fPM'}",4280+ Photos,010 80058888,"[['https://khufus.com/reservations', 'khufus.com', None, None, ',AOvVaw3JBuZm_sF4OQ4PkBVG9iwX,,0ahUKEwj5ktO6udOMAxVD8MkDHW5kFfMQ2ZABCIYZKBQ,']]",,"X4HF+8P Khufu's Restaurant, Nazlet El-Semman, Al Haram, Giza Governorate 12512",,EG,,restaurants
0x1458413be80d13b1:0xbfd65512546cd54a,Planet Africa,,30.0731694,31.3460041,$$,579,Moderately expensive,['Restaurant'],"{'Saturday': '12\u202fPM–12\u202fAM', 'Sunday': '12\u202fPM–12\u202fAM', 'Monday': '12\u202fPM–12\u202fAM', 'Tuesday': '12\u202fPM–12\u202fAM', 'Wednesday': '12\u202fPM–12\u202fAM', 'Thursday': '12\u202fPM–12\u202fAM', 'Friday': '12\u202fPM–12\u202fAM'}",530+ Photos,02 24802949,,,"Planet Africa, سيتي ستارز مول، Omar Ibn El-Khattab, Masaken Al Mohandesin, Nasr City, Cairo Governorate 11765",,EG,,restaurants
0x14584ffed3df634d:0x7cc427ee33186368,Blue Restaurant & Lounge,https://www.facebook.com,29.9636189,31.0900245,$$,495,Moderately expensive,"['Restaurant', 'Cafe']","{'Saturday': '10\u202fAM–4\u202fAM', 'Sunday': '10\u202fAM–4\u202fAM', 'Monday': '10\u202fAM–4\u202fAM', 'Tuesday': '10\u202fAM–4\u202fAM', 'Wednesday': '10\u202fAM–4\u202fAM', 'Thursday': '10\u202fAM–4\u202fAM', 'Friday': '1\u202fPM–4\u202fAM'}",85+ Photos,010 32244434,,,"Blue Restaurant & Lounge، البوابة الرابعة، ٤٢٣ل, Elgiesh Rd, Giza Governorate",,EG,,restaurants
0x14597970f359859f:0x5aeebffe2d5ccfcc,Rustica Restaurant & Cafe,,29.3140502,30.8520612,,55,,['Italian restaurant'],"{'Saturday': '9\u202fAM–2\u202fAM', 'Sunday': '9\u202fAM–2\u202fAM', 'Monday': '9\u202fAM–2\u202fAM', 'Tuesday': '9\u202fAM–2\u202fAM', 'Wednesday': '9\u202fAM–2\u202fAM', 'Thursday': '9\u202fAM–2\u202fAM', 'Friday': '9\u202fAM–2\u202fAM'}",21 Photos,010 66669319,,,"8V72+GR8 Rustica Restaurant & Cafe, Al Nazalawi, Qesm Al Fayoum, First Al Faiyum, Faiyum Governorate 2934316",,EG,,restaurants
0x14584f6733c60eb5:0x2bdfe3c074411348,Queen Cleopatra Restaurant & Coffee,,29.9680987,31.146183,$$,1256,Moderately expensive,['Restaurant'],"{'Saturday': '12\u202fPM–12\u202fAM', 'Sunday': '12\u202fPM–12\u202fAM', 'Monday': 'Open 24 hours', 'Tuesday': '12\u202fPM–12\u202fAM', 'Wednesday': '12\u202fPM–12\u202fAM', 'Thursday': '12\u202fPM–12\u202fAM', 'Friday': '12\u202fPM–12\u202fAM'}",835+ Photos,02 33837330,,,"X49W+6FM Queen Cleopatra Restaurant & Coffee, امتداد ش ابو الهول، Nazlet El-Semman, Al Giza, Giza Governorate",,EG,,restaurants
0x14583d56794c16db:0xf741edf9e8b2b703,Kazoku,https://www.kazokuegypt.com,30.0612042,31.4370282,$$$$,2585,Very expensive,"['Japanese restaurant', 'Restaurant']","{'Saturday': '2\u202fPM–2\u202fAM', 'Sunday': '2\u202fPM–1\u202fAM', 'Monday': '2\u202fPM–1\u202fAM', 'Tuesday': '2\u202fPM–2\u202fAM', 'Wednesday': '2\u202fPM–1\u202fAM', 'Thursday': '2\u202fPM–2\u202fAM', 'Friday': '2\u202fPM–2\u202fAM'}",1231+ Photos,012 70004877,"[['http://www.kazokuegypt.com/contact/', 'kazokuegypt.com', None, None, ',AOvVaw2nqj0-o4yU6373CgcmV_ZL,,0ahUKEwj5ktO6udOMAxVD8MkDHW5kFfMQ2ZABCOMaKBI,']]",,"Kazoku, Swan Lake Compound, Second New Cairo, Cairo Governorate 4732401",,EG,,restaurants
